ID,Date,Element,Data_Value
SZ000008440,2008-06-04,TMAX,184
SZ000008440,2014-12-01,TMIN,52
SZ000008440,2005-06-11,TMAX,246
SZ000008440,2010-11-04,TMAX,173
SZ000008440,2005-10-31,TMAX,169
SZ000008440,2009-07-27,TMIN,116
SZ000008440,2008-12-27,TMAX,-5
SZ000008440,2005-10-31,TMIN,61
SZ000008440,2005-03-10,TMAX,74
SZ000008440,2005-09-13,TMIN,124
SZ000008440,2011-04-19,TMAX,210
SZ000008440,2005-09-13,TMAX,227
SZ000008440,2005-03-10,TMIN,-30
SZ000008440,2008-06-10,TMIN,120
SZ000008440,2007-06-26,TMIN,114
SZ000008440,2005-06-11,TMIN,70
SZ000008440,2014-12-01,TMAX,68
SZ000008440,2008-09-18,TMAX,163
SZ000008440,2013-03-06,TMIN,-6
SZ000008440,2015-10-05,TMAX,180
SZ000008440,2006-10-07,TMAX,181
SZ000008440,2010-11-04,TMIN,65
SZ000008440,2014-08-21,TMAX,218
SZ000008440,2013-04-06,TMAX,122
SZ000008440,2015-02-22,TMIN,-30
SZ000008440,2014-11-24,TMIN,75
SZ000008440,2008-06-13,TMIN,96
SZ000008440,2006-07-07,TMAX,227
SZ000008440,2011-08-05,TMIN,162
SZ000008440,2015-11-21,TMIN,3
SZ000008440,2015-11-23,TMAX,48
SZ000008440,2015-11-23,TMIN,-32
SZ000008440,2008-12-03,TMIN,-27
SZ000008440,2011-11-06,TMAX,158
SZ000008440,2014-02-07,TMAX,95
SZ000008440,2014-01-10,TMAX,105
SZ000008440,2010-04-08,TMAX,132
SZ000008440,2006-10-08,TMAX,165
SZ000008440,2007-08-24,TMAX,250
SZ000008440,2007-11-27,TMIN,-19
SZ000008440,2015-09-02,TMIN,131
SZ000008440,2009-07-27,TMAX,305
SZ000008440,2012-04-15,TMIN,57
SZ000008440,2012-11-07,TMAX,99
SZ000008440,2006-07-07,TMIN,158
SZ000008440,2006-04-27,TMAX,190
SZ000008440,2013-01-31,TMIN,-3
SZ000008440,2006-04-27,TMIN,68
SZ000008440,2007-06-30,TMIN,126
SZ000008440,2010-11-20,TMAX,73
SZ000008440,2009-09-01,TMIN,156
SZ000008440,2013-01-31,TMAX,106
SZ000008440,2014-08-21,TMIN,102
SZ000008440,2015-02-22,TMAX,62
SZ000008440,2015-11-21,TMAX,98
SZ000008440,2010-04-16,TMIN,17
SZ000008440,2006-10-08,TMIN,49
SZ000008440,2008-08-30,TMIN,142
SZ000008440,2011-08-14,TMAX,286
SZ000008440,2005-09-14,TMAX,235
SZ000008440,2006-07-10,TMIN,158
SZ000008440,2008-08-03,TMIN,160
SZ000008440,2013-12-23,TMIN,59
SZ000008440,2010-12-11,TMIN,-43
SZ000008440,2007-12-31,TMIN,-36
SZ000008440,2007-12-09,TMAX,97
SZ000008440,2008-06-12,TMIN,121
SZ000008440,2007-12-31,TMAX,51
SZ000008440,2007-12-24,TMIN,-16
SZ000008440,2008-08-02,TMIN,160
SZ000008440,2007-05-04,TMIN,88
SZ000008440,2006-07-10,TMAX,297
SZ000008440,2007-05-04,TMAX,175
SZ000008440,2007-12-09,TMIN,43
SZ000008440,2014-08-08,TMAX,288
SZ000008440,2008-06-12,TMAX,228
SZ000008440,2012-10-31,TMIN,-18
SZ000008440,2014-11-27,TMIN,93
SZ000008440,2005-12-04,TMAX,88
SZ000008440,2005-12-04,TMIN,59
SZ000008440,2006-05-03,TMAX,234
SZ000008440,2006-05-03,TMIN,85
SZ000008440,2012-12-18,TMIN,8
SZ000008440,2012-11-04,TMAX,156
SZ000008440,2008-06-06,TMIN,110
SZ000008440,2012-05-18,TMIN,97
SZ000008440,2012-05-18,TMAX,197
SZ000008440,2008-03-19,TMIN,-20
SZ000008440,2013-08-08,TMAX,223
SZ000008440,2010-08-31,TMAX,188
SZ000008440,2008-09-18,TMIN,99
SZ000008440,2013-08-08,TMIN,166
SZ000008440,2008-03-19,TMAX,77
SZ000008440,2005-07-12,TMIN,164
SZ000008440,2007-05-15,TMAX,153
SZ000008440,2014-08-08,TMIN,159
SZ000008440,2015-07-18,TMAX,298
SZ000008440,2010-08-31,TMIN,88
SZ000008440,2008-02-21,TMIN,18
SZ000008440,2010-01-11,TMIN,-56
SZ000008440,2015-04-11,TMAX,179
SZ000008440,2008-01-17,TMAX,88
SZ000008440,2010-01-11,TMAX,-16
SZ000008440,2015-10-04,TMIN,78
SZ000008440,2015-04-11,TMIN,73
SZ000008440,2006-10-09,TMIN,59
SZ000008440,2008-07-29,TMIN,191
SZ000008440,2008-07-29,TMAX,280
SZ000008440,2014-01-28,TMAX,53
SZ000008440,2009-02-22,TMAX,28
SZ000008440,2012-05-09,TMAX,234
SZ000008440,2012-12-19,TMIN,-15
SZ000008440,2012-05-24,TMIN,130
SZ000008440,2008-08-04,TMAX,285
SZ000008440,2008-12-20,TMIN,-3
SZ000008440,2014-05-08,TMIN,71
SZ000008440,2007-02-02,TMIN,-16
SZ000008440,2005-07-12,TMAX,266
SZ000008440,2008-01-17,TMIN,39
SZ000008440,2015-04-29,TMIN,27
SZ000008440,2008-12-20,TMAX,75
SZ000008440,2011-04-17,TMIN,22
SZ000008440,2011-04-17,TMAX,182
SZ000008440,2012-05-24,TMAX,257
SZ000008440,2014-11-27,TMAX,114
SZ000008440,2007-08-11,TMAX,242
SZ000008440,2011-05-25,TMAX,257
SZ000008440,2012-12-19,TMAX,44
SZ000008440,2015-07-18,TMIN,193
SZ000008440,2005-03-27,TMAX,153
SZ000008440,2008-04-14,TMAX,114
SZ000008440,2008-04-14,TMIN,45
SZ000008440,2013-07-26,TMAX,331
SZ000008440,2007-10-15,TMIN,59
SZ000008440,2007-10-15,TMAX,188
SZ000008440,2012-05-01,TMAX,177
SZ000008440,2014-02-21,TMIN,19
SZ000008440,2013-08-07,TMAX,229
SZ000008440,2010-04-12,TMIN,45
SZ000008440,2008-02-09,TMAX,81
SZ000008440,2014-09-28,TMAX,219
SZ000008440,2007-01-27,TMAX,10
SZ000008440,2007-09-10,TMAX,235
SZ000008440,2009-05-16,TMAX,229
SZ000008440,2011-08-14,TMIN,147
SZ000008440,2009-05-16,TMIN,88
SZ000008440,2005-10-11,TMIN,70
SZ000008440,2007-12-02,TMAX,103
SZ000008440,2005-03-27,TMIN,87
SZ000008440,2005-10-11,TMAX,199
SZ000008440,2013-08-07,TMIN,164
SZ000008440,2015-08-04,TMIN,175
SZ000008440,2010-04-17,TMIN,23
SZ000008440,2013-04-14,TMIN,53
SZ000008440,2009-02-22,TMIN,-24
SZ000008440,2005-12-30,TMIN,-114
SZ000008440,2005-09-14,TMIN,133
SZ000008440,2015-11-20,TMAX,151
SZ000008440,2008-12-27,TMIN,-22
SZ000008440,2015-12-11,TMIN,-32
SZ000008440,2010-10-12,TMIN,58
SZ000008440,2015-11-20,TMIN,90
SZ000008440,2010-11-14,TMAX,195
SZ000008440,2015-12-11,TMAX,105
SZ000008440,2009-10-02,TMIN,86
SZ000008440,2015-10-05,TMIN,114
SZ000008440,2008-02-05,TMIN,-23
SZ000008440,2008-04-09,TMIN,24
SZ000008440,2008-06-02,TMIN,135
SZ000008440,2013-04-14,TMAX,205
SZ000008440,2006-10-05,TMAX,171
SZ000008440,2007-01-27,TMIN,-112
SZ000008440,2012-12-18,TMAX,66
SZ000008440,2015-05-26,TMAX,190
SZ000008440,2009-03-08,TMAX,114
SZ000008440,2011-08-05,TMAX,262
SZ000008440,2010-01-16,TMIN,4
SZ000008440,2015-08-30,TMAX,318
SZ000008440,2012-05-23,TMAX,226
SZ000008440,2015-08-30,TMIN,171
SZ000008440,2010-01-16,TMAX,49
SZ000008440,2007-05-17,TMAX,132
SZ000008440,2012-10-31,TMAX,65
SZ000008440,2007-05-17,TMIN,88
SZ000008440,2014-08-12,TMAX,219
SZ000008440,2007-02-02,TMAX,50
SZ000008440,2015-04-29,TMAX,158
SZ000008440,2009-02-01,TMAX,7
SZ000008440,2009-03-08,TMIN,-34
SZ000008440,2015-08-04,TMAX,293
SZ000008440,2009-02-01,TMIN,-23
SZ000008440,2008-12-03,TMAX,40
SZ000008440,2010-04-17,TMAX,168
SZ000008440,2014-06-30,TMIN,113
SZ000008440,2015-02-26,TMIN,-34
SZ000008440,2008-06-02,TMAX,181
SZ000008440,2010-04-12,TMAX,99
SZ000008440,2006-05-06,TMIN,115
SZ000008440,2006-05-06,TMAX,160
SZ000008440,2014-06-30,TMAX,203
SZ000008440,2012-05-23,TMIN,96
SZ000008440,2005-12-30,TMAX,20
SZ000008440,2009-09-29,TMIN,103
SZ000008440,2009-09-29,TMAX,230
SZ000008440,2008-04-09,TMAX,100
SZ000008440,2005-03-08,TMAX,49
SZ000008440,2005-03-08,TMIN,-15
SZ000008440,2013-07-26,TMIN,177
SZ000008440,2010-12-09,TMAX,101
SZ000008440,2008-02-21,TMAX,128
SZ000008440,2014-08-09,TMIN,180
SZ000008440,2008-10-24,TMAX,132
SZ000008440,2015-09-04,TMAX,213
SZ000008440,2005-04-05,TMIN,50
SZ000008440,2011-11-11,TMAX,90
SZ000008440,2005-09-12,TMAX,218
SZ000008440,2015-03-21,TMAX,108
SZ000008440,2007-11-27,TMAX,71
SZ000008440,2015-03-21,TMIN,61
SZ000008440,2008-10-29,TMIN,36
SZ000008440,2008-12-28,TMAX,-2
SZ000008440,2009-10-03,TMAX,203
SZ000008440,2005-01-08,TMAX,124
SZ000008440,2008-10-27,TMIN,49
SZ000008440,2013-04-09,TMAX,130
SZ000008440,2011-11-11,TMIN,75
SZ000008440,2012-11-08,TMIN,-6
SZ000008440,2008-08-17,TMIN,134
SZ000008440,2007-09-11,TMAX,205
SZ000008440,2006-05-08,TMAX,157
SZ000008440,2010-04-16,TMAX,143
SZ000008440,2012-05-07,TMIN,76
SZ000008440,2012-04-10,TMIN,69
SZ000008440,2012-05-03,TMAX,210
SZ000008440,2014-01-11,TMAX,112
SZ000008440,2012-04-10,TMAX,182
SZ000008440,2011-10-25,TMIN,72
SZ000008440,2014-09-27,TMAX,207
SZ000008440,2009-02-21,TMIN,-29
SZ000008440,2014-05-06,TMIN,82
SZ000008440,2008-12-28,TMIN,-58
SZ000008440,2006-07-28,TMIN,180
SZ000008440,2012-04-26,TMIN,91
SZ000008440,2005-09-12,TMIN,135
SZ000008440,2012-10-23,TMIN,85
SZ000008440,2012-10-23,TMAX,141
SZ000008440,2015-09-04,TMIN,114
SZ000008440,2009-05-08,TMIN,127
SZ000008440,2006-02-21,TMAX,94
SZ000008440,2013-03-07,TMAX,145
SZ000008440,2007-10-16,TMIN,64
SZ000008440,2012-04-26,TMAX,215
SZ000008440,2006-09-04,TMAX,285
SZ000008440,2015-09-01,TMIN,155
SZ000008440,2007-10-17,TMAX,203
SZ000008440,2013-08-14,TMAX,231
SZ000008440,2007-09-11,TMIN,104
SZ000008440,2015-02-26,TMAX,58
SZ000008440,2012-05-07,TMAX,191
SZ000008440,2011-10-25,TMAX,120
SZ000008440,2015-09-01,TMAX,235
SZ000008440,2015-05-26,TMIN,109
SZ000008440,2007-10-17,TMIN,82
SZ000008440,2013-03-07,TMIN,23
SZ000008440,2008-10-29,TMAX,65
SZ000008440,2008-09-19,TMIN,114
SZ000008440,2012-11-02,TMAX,150
SZ000008440,2013-08-03,TMAX,307
SZ000008440,2009-05-08,TMAX,234
SZ000008440,2011-11-09,TMAX,134
SZ000008440,2006-04-26,TMAX,185
SZ000008440,2006-04-26,TMIN,94
SZ000008440,2007-08-09,TMAX,138
SZ000008440,2007-08-09,TMIN,108
SZ000008440,2006-05-01,TMAX,161
SZ000008440,2009-03-09,TMAX,76
SZ000008440,2009-03-09,TMIN,34
SZ000008440,2008-10-27,TMAX,147
SZ000008440,2009-01-19,TMIN,42
SZ000008440,2013-08-03,TMIN,198
SZ000008440,2011-11-09,TMIN,63
SZ000008440,2013-04-09,TMIN,33
SZ000008440,2012-11-02,TMIN,81
SZ000008440,2008-10-28,TMAX,112
SZ000008440,2006-05-08,TMIN,72
SZ000008440,2012-12-22,TMAX,64
SZ000008440,2005-02-04,TMAX,31
SZ000008440,2012-10-22,TMIN,100
SZ000008440,2012-10-22,TMAX,197
SZ000008440,2010-01-01,TMIN,19
SZ000008440,2012-05-16,TMIN,33
SZ000008440,2005-02-04,TMIN,-22
SZ000008440,2008-02-01,TMAX,96
SZ000008440,2007-11-18,TMAX,12
SZ000008440,2010-01-01,TMAX,64
SZ000008440,2012-05-16,TMAX,124
SZ000008440,2007-01-24,TMIN,-63
SZ000008440,2007-01-24,TMAX,-22
SZ000008440,2006-05-01,TMIN,18
SZ000008440,2008-01-15,TMIN,-6
SZ000008440,2008-09-16,TMAX,153
SZ000008440,2005-04-05,TMAX,191
SZ000008440,2007-05-03,TMIN,73
SZ000008440,2013-08-16,TMAX,284
SZ000008440,2007-01-25,TMIN,-53
SZ000008440,2011-01-31,TMAX,-1
SZ000008440,2008-07-30,TMIN,188
SZ000008440,2009-01-05,TMIN,-79
SZ000008440,2008-10-28,TMIN,63
SZ000008440,2012-11-07,TMIN,4
SZ000008440,2007-01-31,TMIN,-61
SZ000008440,2007-12-24,TMAX,13
SZ000008440,2007-01-25,TMAX,-31
SZ000008440,2006-07-06,TMIN,158
SZ000008440,2011-01-31,TMIN,-18
SZ000008440,2007-02-03,TMIN,-22
SZ000008440,2007-01-31,TMAX,41
SZ000008440,2006-07-28,TMAX,297
SZ000008440,2013-08-16,TMIN,123
SZ000008440,2007-02-03,TMAX,86
SZ000008440,2008-07-30,TMAX,314
SZ000008440,2007-01-10,TMIN,31
SZ000008440,2009-01-05,TMAX,-18
SZ000008440,2010-04-06,TMAX,154
SZ000008440,2008-10-26,TMAX,137
SZ000008440,2005-01-06,TMAX,107
SZ000008440,2006-02-05,TMAX,-11
SZ000008440,2006-02-05,TMIN,-61
SZ000008440,2010-07-30,TMAX,231
SZ000008440,2014-03-19,TMIN,59
SZ000008440,2014-03-19,TMAX,159
SZ000008440,2008-10-24,TMIN,75
SZ000008440,2011-02-04,TMAX,108
SZ000008440,2008-08-30,TMAX,264
SZ000008440,2014-02-13,TMIN,34
SZ000008440,2011-02-04,TMIN,-29
SZ000008440,2008-08-17,TMAX,234
SZ000008440,2014-01-11,TMIN,12
SZ000008440,2012-05-03,TMIN,53
SZ000008440,2007-05-16,TMIN,39
SZ000008440,2007-11-18,TMIN,-42
SZ000008440,2011-10-21,TMAX,89
SZ000008440,2014-02-13,TMAX,101
SZ000008440,2010-04-06,TMIN,-3
SZ000008440,2008-10-26,TMIN,25
SZ000008440,2009-02-02,TMIN,-21
SZ000008440,2007-05-03,TMAX,197
SZ000008440,2012-12-17,TMIN,33
SZ000008440,2012-12-22,TMIN,15
SZ000008440,2006-07-09,TMAX,271
SZ000008440,2008-01-15,TMAX,90
SZ000008440,2012-11-08,TMAX,104
SZ000008440,2014-05-06,TMAX,193
SZ000008440,2005-01-08,TMIN,-8
SZ000008440,2011-10-21,TMIN,9
SZ000008440,2012-12-17,TMAX,73
SZ000008440,2007-05-16,TMAX,152
SZ000008440,2006-07-29,TMIN,161
SZ000008440,2006-07-29,TMAX,277
SZ000008440,2005-04-28,TMIN,81
SZ000008440,2008-09-19,TMAX,197
SZ000008440,2009-01-19,TMAX,81
SZ000008440,2008-09-17,TMIN,49
SZ000008440,2010-01-13,TMIN,-28
SZ000008440,2009-09-01,TMAX,281
SZ000008440,2010-12-10,TMAX,38
SZ000008440,2013-12-14,TMIN,-27
SZ000008440,2013-12-14,TMAX,41
SZ000008440,2010-01-13,TMAX,19
SZ000008440,2007-08-24,TMIN,134
SZ000008440,2008-03-13,TMIN,54
SZ000008440,2015-04-26,TMAX,182
SZ000008440,2014-09-28,TMIN,91
SZ000008440,2008-03-13,TMAX,128
SZ000008440,2010-12-13,TMIN,-47
SZ000008440,2014-07-04,TMAX,278
SZ000008440,2009-02-02,TMAX,37
SZ000008440,2010-09-03,TMIN,97
SZ000008440,2011-04-19,TMIN,48
SZ000008440,2010-12-12,TMAX,51
SZ000008440,2012-04-13,TMIN,60
SZ000008440,2007-01-19,TMAX,138
SZ000008440,2012-05-05,TMAX,196
SZ000008440,2010-12-10,TMIN,-49
SZ000008440,2006-01-12,TMAX,17
SZ000008440,2008-12-15,TMAX,21
SZ000008440,2007-01-19,TMIN,52
SZ000008440,2008-09-17,TMAX,153
SZ000008440,2010-12-12,TMIN,-34
SZ000008440,2007-06-25,TMAX,194
SZ000008440,2006-10-07,TMIN,67
SZ000008440,2006-01-12,TMIN,-59
SZ000008440,2011-03-22,TMIN,-10
SZ000008440,2010-07-04,TMIN,183
SZ000008440,2011-03-22,TMAX,133
SZ000008440,2014-07-04,TMIN,153
SZ000008440,2006-02-19,TMAX,68
SZ000008440,2005-04-23,TMIN,78
SZ000008440,2010-12-13,TMAX,28
SZ000008440,2012-05-21,TMIN,113
SZ000008440,2007-05-08,TMAX,172
SZ000008440,2013-03-04,TMIN,-43
SZ000008440,2009-09-05,TMAX,188
SZ000008440,2011-01-25,TMAX,37
SZ000008440,2013-08-05,TMAX,322
SZ000008440,2013-08-05,TMIN,179
SZ000008440,2012-11-03,TMAX,167
SZ000008440,2012-05-21,TMAX,171
SZ000008440,2007-08-12,TMIN,141
SZ000008440,2008-02-01,TMIN,14
SZ000008440,2005-12-27,TMIN,-73
SZ000008440,2015-10-30,TMIN,49
SZ000008440,2005-12-27,TMAX,1
SZ000008440,2013-03-04,TMAX,81
SZ000008440,2011-08-02,TMIN,131
SZ000008440,2012-04-13,TMAX,119
SZ000008440,2015-10-30,TMAX,140
SZ000008440,2014-11-29,TMIN,62
SZ000008440,2007-10-16,TMAX,190
SZ000008440,2011-08-13,TMIN,145
SZ000008440,2005-04-23,TMAX,151
SZ000008440,2010-09-03,TMAX,236
SZ000008440,2011-08-13,TMAX,287
SZ000008440,2013-12-21,TMAX,71
SZ000008440,2011-05-29,TMIN,74
SZ000008440,2008-06-13,TMAX,186
SZ000008440,2013-12-21,TMIN,13
SZ000008440,2011-01-25,TMIN,-54
SZ000008440,2010-11-20,TMIN,8
SZ000008440,2014-09-27,TMIN,81
SZ000008440,2005-11-27,TMAX,9
SZ000008440,2006-02-19,TMIN,-10
SZ000008440,2008-04-11,TMIN,32
SZ000008440,2015-04-26,TMIN,106
SZ000008440,2012-05-05,TMIN,103
SZ000008440,2009-03-07,TMIN,-13
SZ000008440,2009-03-07,TMAX,81
SZ000008440,2011-03-23,TMIN,-1
SZ000008440,2005-06-26,TMAX,314
SZ000008440,2011-05-29,TMAX,255
SZ000008440,2006-10-01,TMIN,154
SZ000008440,2006-10-01,TMAX,181
SZ000008440,2008-04-13,TMIN,31
SZ000008440,2008-03-18,TMAX,84
SZ000008440,2006-10-11,TMIN,74
SZ000008440,2006-10-03,TMIN,116
SZ000008440,2007-06-25,TMIN,136
SZ000008440,2009-10-03,TMIN,57
SZ000008440,2011-05-28,TMIN,62
SZ000008440,2007-01-10,TMAX,154
SZ000008440,2009-05-06,TMIN,57
SZ000008440,2005-04-17,TMAX,36
SZ000008440,2012-11-03,TMIN,105
SZ000008440,2012-04-25,TMAX,153
SZ000008440,2011-05-23,TMIN,121
SZ000008440,2009-05-06,TMAX,227
SZ000008440,2014-12-04,TMAX,70
SZ000008440,2005-07-08,TMAX,191
SZ000008440,2005-07-08,TMIN,106
SZ000008440,2011-03-23,TMAX,157
SZ000008440,2009-02-21,TMAX,78
SZ000008440,2013-12-11,TMIN,-27
SZ000008440,2006-07-09,TMIN,149
SZ000008440,2011-02-03,TMAX,22
SZ000008440,2013-12-11,TMAX,-9
SZ000008440,2006-02-21,TMIN,0
SZ000008440,2008-09-16,TMIN,74
SZ000008440,2008-04-13,TMAX,168
SZ000008440,2014-03-17,TMIN,24
SZ000008440,2014-03-17,TMAX,194
SZ000008440,2013-08-14,TMIN,119
SZ000008440,2011-02-03,TMIN,-68
SZ000008440,2014-12-04,TMIN,53
SZ000008440,2006-10-03,TMAX,191
SZ000008440,2005-11-27,TMIN,-96
SZ000008440,2008-04-15,TMAX,110
SZ000008440,2012-04-23,TMIN,62
SZ000008440,2011-08-09,TMIN,115
SZ000008440,2008-05-31,TMIN,141
SZ000008440,2008-05-31,TMAX,215
SZ000008440,2008-04-15,TMIN,31
SZ000008440,2007-05-08,TMIN,134
SZ000008440,2011-08-09,TMAX,214
SZ000008440,2005-08-14,TMIN,121
SZ000008440,2012-04-25,TMIN,21
SZ000008440,2014-07-02,TMAX,191
SZ000008440,2005-06-01,TMIN,101
SZ000008440,2015-11-19,TMIN,42
SZ000008440,2015-11-19,TMAX,160
SZ000008440,2006-10-11,TMAX,174
SZ000008440,2006-09-04,TMIN,158
SZ000008440,2011-05-28,TMAX,212
SZ000008440,2012-04-23,TMAX,144
SZ000008440,2009-07-08,TMAX,219
SZ000008440,2012-12-16,TMAX,96
SZ000008440,2012-12-16,TMIN,59
SZ000008440,2014-07-02,TMIN,136
SZ000008440,2011-08-19,TMAX,322
SZ000008440,2005-08-14,TMAX,221
SZ000008440,2011-08-19,TMIN,175
SZ000008440,2008-03-18,TMIN,9
SZ000008440,2005-07-10,TMIN,140
SZ000008440,2005-07-10,TMAX,244
SZ000008440,2015-01-25,TMIN,4
SZ000008440,2015-01-25,TMAX,40
SZ000008440,2009-09-05,TMIN,66
SZ000008440,2005-06-26,TMIN,185
SZ000008440,2008-06-10,TMAX,253
SZ000008440,2015-07-05,TMIN,198
SZ000008440,2009-07-08,TMIN,119
SZ000008440,2011-05-07,TMIN,96
SZ000008440,2014-07-03,TMIN,137
SZ000008440,2015-01-26,TMAX,21
SZ000008440,2008-08-15,TMAX,182
SZ000008440,2013-07-27,TMIN,180
SZ000008440,2010-01-05,TMAX,-4
SZ000008440,2008-02-14,TMAX,80
SZ000008440,2013-07-27,TMAX,343
SZ000008440,2007-01-20,TMAX,145
SZ000008440,2013-02-03,TMAX,45
SZ000008440,2013-04-07,TMAX,102
SZ000008440,2007-10-22,TMAX,68
SZ000008440,2014-03-23,TMIN,25
SZ000008440,2009-10-01,TMAX,240
SZ000008440,2011-03-24,TMAX,170
SZ000008440,2006-07-27,TMIN,181
SZ000008440,2013-04-07,TMIN,37
SZ000008440,2010-07-06,TMAX,266
SZ000008440,2007-09-18,TMIN,83
SZ000008440,2009-05-07,TMIN,56
SZ000008440,2007-01-15,TMAX,74
SZ000008440,2012-05-10,TMAX,285
SZ000008440,2011-08-06,TMAX,248
SZ000008440,2007-09-18,TMAX,158
SZ000008440,2013-02-01,TMAX,98
SZ000008440,2009-03-03,TMIN,38
SZ000008440,2008-02-05,TMAX,78
SZ000008440,2012-05-10,TMIN,100
SZ000008440,2007-10-18,TMIN,78
SZ000008440,2005-04-14,TMAX,194
SZ000008440,2007-10-21,TMIN,36
SZ000008440,2007-10-21,TMAX,89
SZ000008440,2010-05-26,TMAX,246
SZ000008440,2014-04-25,TMAX,182
SZ000008440,2015-12-16,TMIN,30
SZ000008440,2007-11-28,TMIN,-29
SZ000008440,2006-09-05,TMAX,280
SZ000008440,2006-04-23,TMAX,219
SZ000008440,2011-05-26,TMIN,127
SZ000008440,2013-08-28,TMAX,224
SZ000008440,2009-07-26,TMAX,263
SZ000008440,2009-08-11,TMAX,266
SZ000008440,2013-08-19,TMAX,259
SZ000008440,2012-04-30,TMAX,184
SZ000008440,2005-04-04,TMIN,43
SZ000008440,2006-02-20,TMAX,100
SZ000008440,2009-09-25,TMAX,214
SZ000008440,2005-02-08,TMAX,65
SZ000008440,2013-02-05,TMIN,20
SZ000008440,2013-02-05,TMAX,84
SZ000008440,2014-08-31,TMAX,226
SZ000008440,2010-11-15,TMAX,120
SZ000008440,2008-01-14,TMAX,36
SZ000008440,2006-02-20,TMIN,10
SZ000008440,2014-05-16,TMIN,79
SZ000008440,2015-01-29,TMIN,22
SZ000008440,2007-08-13,TMIN,158
SZ000008440,2014-03-23,TMAX,78
SZ000008440,2012-12-20,TMAX,41
SZ000008440,2007-05-07,TMIN,70
SZ000008440,2013-08-28,TMIN,116
SZ000008440,2005-09-22,TMAX,207
SZ000008440,2010-07-06,TMIN,161
SZ000008440,2006-04-23,TMIN,89
SZ000008440,2008-04-12,TMAX,128
SZ000008440,2008-04-12,TMIN,29
SZ000008440,2007-01-15,TMIN,-2
SZ000008440,2012-04-12,TMIN,59
SZ000008440,2010-07-24,TMAX,210
SZ000008440,2013-03-03,TMIN,-17
SZ000008440,2009-09-02,TMIN,172
SZ000008440,2006-07-05,TMIN,162
SZ000008440,2011-05-05,TMIN,33
SZ000008440,2013-08-19,TMIN,158
SZ000008440,2012-04-12,TMAX,102
SZ000008440,2005-07-11,TMIN,163
SZ000008440,2007-05-13,TMAX,246
SZ000008440,2011-08-06,TMIN,155
SZ000008440,2015-06-07,TMIN,164
SZ000008440,2010-05-24,TMAX,280
SZ000008440,2012-11-01,TMIN,26
SZ000008440,2013-04-08,TMIN,18
SZ000008440,2011-01-26,TMIN,-25
SZ000008440,2006-09-07,TMIN,153
SZ000008440,2013-08-11,TMIN,134
SZ000008440,2014-09-15,TMIN,117
SZ000008440,2014-09-15,TMAX,248
SZ000008440,2013-08-23,TMAX,293
SZ000008440,2015-01-24,TMAX,37
SZ000008440,2015-01-24,TMIN,2
SZ000008440,2011-05-05,TMAX,195
SZ000008440,2008-10-22,TMAX,146
SZ000008440,2013-08-23,TMIN,132
SZ000008440,2008-04-08,TMAX,31
SZ000008440,2012-05-01,TMIN,75
SZ000008440,2007-12-08,TMAX,72
SZ000008440,2013-08-10,TMIN,128
SZ000008440,2009-05-07,TMAX,245
SZ000008440,2009-03-04,TMAX,75
SZ000008440,2013-08-11,TMAX,262
SZ000008440,2015-04-28,TMIN,40
SZ000008440,2014-11-22,TMIN,48
SZ000008440,2014-11-22,TMAX,77
SZ000008440,2008-06-03,TMIN,109
SZ000008440,2008-06-06,TMAX,137
SZ000008440,2012-10-27,TMAX,106
SZ000008440,2010-05-24,TMIN,96
SZ000008440,2012-10-27,TMIN,18
SZ000008440,2008-06-03,TMAX,222
SZ000008440,2014-08-20,TMIN,116
SZ000008440,2014-08-20,TMAX,204
SZ000008440,2009-01-06,TMAX,-22
SZ000008440,2008-06-14,TMIN,74
SZ000008440,2012-04-30,TMIN,89
SZ000008440,2012-10-21,TMIN,94
SZ000008440,2011-01-26,TMAX,46
SZ000008440,2014-01-08,TMIN,41
SZ000008440,2015-04-28,TMAX,119
SZ000008440,2015-10-20,TMIN,53
SZ000008440,2011-04-18,TMIN,27
SZ000008440,2011-01-29,TMAX,37
SZ000008440,2006-07-26,TMAX,324
SZ000008440,2011-04-18,TMAX,209
SZ000008440,2010-11-30,TMAX,-6
SZ000008440,2009-03-03,TMAX,98
SZ000008440,2011-08-08,TMAX,215
SZ000008440,2006-08-14,TMAX,186
SZ000008440,2006-07-27,TMAX,334
SZ000008440,2005-07-11,TMAX,239
SZ000008440,2014-04-25,TMIN,106
SZ000008440,2007-01-20,TMIN,23
SZ000008440,2013-02-01,TMIN,56
SZ000008440,2008-10-22,TMIN,65
SZ000008440,2012-04-29,TMIN,107
SZ000008440,2005-08-09,TMIN,93
SZ000008440,2012-10-21,TMAX,191
SZ000008440,2006-07-26,TMIN,188
SZ000008440,2015-03-27,TMAX,129
SZ000008440,2007-11-29,TMAX,61
SZ000008440,2013-04-12,TMAX,165
SZ000008440,2014-05-22,TMAX,223
SZ000008440,2011-01-29,TMIN,-41
SZ000008440,2013-08-12,TMIN,128
SZ000008440,2013-08-12,TMAX,288
SZ000008440,2012-11-01,TMAX,134
SZ000008440,2008-09-07,TMIN,123
SZ000008440,2010-09-02,TMIN,81
SZ000008440,2005-08-09,TMAX,249
SZ000008440,2015-12-16,TMAX,95
SZ000008440,2010-12-01,TMAX,13
SZ000008440,2012-04-29,TMAX,232
SZ000008440,2009-01-06,TMIN,-38
